Date,Open,High,Low,Close,Adj Close,Volume
2019-05-16,7.230000,7.330000,7.190000,7.280000,7.054290,131814213
2019-05-17,7.260000,7.270000,7.190000,7.200000,6.976770,81833435
2019-05-20,7.190000,7.250000,7.170000,7.230000,7.005840,76025867
2019-05-21,7.210000,7.250000,7.200000,7.230000,7.005840,55253158
2019-05-22,7.220000,7.230000,7.180000,7.190000,6.967080,52820751
2019-05-23,7.170000,7.200000,7.120000,7.200000,6.976770,132281535
2019-05-24,7.140000,7.180000,7.130000,7.160000,6.938010,45428158
2019-05-27,7.150000,7.190000,7.140000,7.180000,6.957389,45143882
2019-05-28,7.180000,7.200000,7.150000,7.180000,6.957389,75671601
2019-05-29,7.160000,7.180000,7.150000,7.150000,6.928321,42170829
2019-05-30,7.160000,7.210000,7.140000,7.190000,6.967080,79113410
2019-05-31,7.170000,7.190000,7.150000,7.150000,6.928321,45372108
2019-06-03,7.140000,7.160000,7.120000,7.130000,6.908940,55275068
2019-06-04,7.130000,7.140000,7.080000,7.100000,6.879870,47955483
2019-06-05,7.120000,7.130000,7.090000,7.100000,6.879870,49377451
2019-06-06,7.100000,7.100000,7.020000,7.030000,6.812041,57547868
2019-06-10,7.050000,7.070000,7.030000,7.050000,6.831421,51282992
2019-06-11,7.050000,7.130000,7.030000,7.110000,6.889561,111139114
2019-06-12,7.080000,7.090000,7.050000,7.060000,6.841111,59802978
2019-06-13,7.040000,7.060000,7.000000,7.060000,6.841111,85253361
2019-06-14,7.050000,7.050000,7.000000,7.000000,6.782971,65323967
2019-06-17,7.000000,7.020000,6.990000,7.010000,6.792661,51379526
2019-06-18,7.000000,7.010000,6.920000,6.930000,6.715141,105195449
2019-06-19,6.980000,6.990000,6.930000,6.940000,6.724832,115911936
2019-06-20,6.930000,6.990000,6.880000,6.980000,6.763591,148395506
2019-06-21,7.010000,7.030000,6.990000,7.030000,6.812041,138172446
2019-06-24,7.020000,7.020000,6.980000,7.010000,6.792661,83597755
2019-06-25,7.000000,7.010000,6.930000,6.960000,6.744211,88656608
2019-06-26,6.950000,7.000000,6.950000,6.990000,6.773281,88704328
2019-06-27,7.000000,7.020000,6.970000,6.990000,6.773281,107193628
2019-06-28,6.910000,6.910000,6.860000,6.880000,6.692822,58735606
2019-07-01,6.910000,6.930000,6.890000,6.930000,6.741461,123018849
2019-07-02,6.910000,6.920000,6.890000,6.910000,6.722005,69220383
2019-07-03,6.900000,6.900000,6.860000,6.880000,6.692822,73325455
2019-07-04,6.880000,6.910000,6.870000,6.900000,6.712277,67376194
2019-07-05,6.890000,6.900000,6.830000,6.860000,6.673365,115304483
2019-07-08,6.850000,6.860000,6.720000,6.750000,6.566358,118396878
2019-07-09,6.740000,6.750000,6.700000,6.710000,6.527446,67967523
2019-07-10,6.720000,6.720000,6.640000,6.660000,6.478806,67042587
2019-07-11,6.680000,6.710000,6.660000,6.670000,6.488534,67040408
2019-07-12,6.670000,6.690000,6.640000,6.670000,6.488534,48044859
2019-07-15,6.660000,6.670000,6.570000,6.640000,6.459350,72128654
2019-07-16,6.630000,6.640000,6.610000,6.620000,6.439895,47802359
2019-07-17,6.600000,6.620000,6.580000,6.600000,6.420439,48891363
2019-07-18,6.580000,6.590000,6.530000,6.530000,6.352344,76040219
2019-07-19,6.540000,6.580000,6.530000,6.550000,6.371799,57948291
2019-07-22,6.550000,6.550000,6.450000,6.450000,6.274520,84994174
2019-07-23,6.450000,6.470000,6.430000,6.450000,6.274520,50822041
2019-07-24,6.450000,6.500000,6.450000,6.480000,6.303704,62202602
2019-07-25,6.470000,6.470000,6.440000,6.470000,6.293976,43038711
2019-07-26,6.450000,6.570000,6.440000,6.540000,6.362071,116335248
2019-07-29,6.520000,6.560000,6.510000,6.540000,6.362071,56523870
2019-07-30,6.560000,6.560000,6.530000,6.540000,6.362071,47269200
2019-07-31,6.540000,6.550000,6.500000,6.510000,6.332888,40173380
2019-08-01,6.490000,6.500000,6.450000,6.460000,6.284248,50752817
2019-08-02,6.380000,6.380000,6.310000,6.330000,6.157784,95839322
2019-08-05,6.310000,6.320000,6.250000,6.250000,6.079961,65246356
2019-08-06,6.170000,6.190000,6.130000,6.160000,5.992409,90367104
2019-08-07,6.160000,6.280000,6.130000,6.200000,6.031322,88996986
2019-08-08,6.170000,6.200000,6.160000,6.170000,6.002138,57586013
2019-08-09,6.190000,6.220000,6.140000,6.170000,6.002138,56478575
2019-08-12,6.170000,6.190000,6.150000,6.190000,6.021594,41709671
2019-08-13,6.170000,6.170000,6.130000,6.140000,5.972954,42810762
2019-08-14,6.170000,6.190000,6.130000,6.140000,5.972954,48662603
2019-08-15,6.060000,6.110000,6.030000,6.100000,5.934042,57756532
2019-08-16,6.090000,6.120000,6.070000,6.100000,5.934042,44962180
2019-08-19,6.100000,6.180000,6.080000,6.180000,6.011866,69927360
2019-08-20,6.170000,6.220000,6.150000,6.190000,6.021594,52564402
2019-08-21,6.190000,6.190000,6.150000,6.170000,6.002138,34287647
2019-08-22,6.170000,6.180000,6.130000,6.150000,5.982682,37307378
2019-08-23,6.160000,6.170000,6.110000,6.120000,5.953498,42795686
2019-08-26,6.030000,6.070000,6.020000,6.070000,5.904859,47107708
2019-08-27,6.080000,6.130000,6.070000,6.100000,5.934042,70802591
2019-08-28,6.110000,6.120000,6.090000,6.090000,5.924314,40329236
2019-08-29,6.110000,6.110000,6.070000,6.090000,5.924314,34150998
2019-08-30,6.120000,6.160000,6.090000,6.120000,5.953498,68939478
2019-09-02,6.110000,6.170000,6.100000,6.160000,5.992409,61856812
2019-09-03,6.160000,6.160000,6.130000,6.150000,5.982682,39027877
2019-09-04,6.150000,6.190000,6.140000,6.190000,6.021594,75308273
2019-09-05,6.210000,6.290000,6.210000,6.230000,6.060505,100910130
2019-09-06,6.240000,6.270000,6.220000,6.260000,6.089690,61343008
2019-09-09,6.290000,6.330000,6.250000,6.330000,6.157784,98782834
2019-09-10,6.330000,6.360000,6.290000,6.350000,6.177240,73980655
2019-09-11,6.350000,6.350000,6.310000,6.320000,6.148057,54298036
2019-09-12,6.310000,6.330000,6.260000,6.280000,6.109145,71761298
2019-09-16,6.540000,6.590000,6.460000,6.500000,6.323160,310385190
2019-09-17,6.520000,6.530000,6.410000,6.420000,6.245336,134806966
2019-09-18,6.360000,6.360000,6.320000,6.330000,6.157784,104498812
2019-09-19,6.320000,6.350000,6.290000,6.350000,6.177240,62429180
2019-09-20,6.350000,6.400000,6.330000,6.380000,6.206424,56850312
2019-09-23,6.380000,6.400000,6.350000,6.360000,6.186969,47942820
2019-09-24,6.300000,6.300000,6.250000,6.260000,6.097138,40676470
2019-09-25,6.240000,6.240000,6.140000,6.150000,5.990000,59373619
2019-09-26,6.150000,6.170000,6.100000,6.100000,5.941301,47886279
2019-09-27,6.100000,6.120000,6.070000,6.110000,5.951041,48293716
2019-09-30,6.190000,6.250000,6.170000,6.190000,6.028959,83796756
2019-10-08,6.190000,6.190000,6.110000,6.110000,5.951041,81068578
2019-10-09,6.090000,6.100000,6.060000,6.100000,5.941301,54854341
2019-10-10,6.090000,6.100000,6.070000,6.090000,5.931561,49054727
2019-10-11,6.100000,6.190000,6.090000,6.170000,6.009480,84721229
2019-10-14,6.170000,6.190000,6.140000,6.160000,5.999739,72654853
2019-10-15,6.150000,6.150000,6.100000,6.110000,5.951041,45439229
2019-10-16,6.110000,6.130000,6.090000,6.090000,5.931561,36113649
2019-10-17,6.090000,6.120000,6.090000,6.110000,5.951041,30001051
2019-10-18,6.110000,6.120000,6.050000,6.060000,5.902341,49443043
2019-10-21,6.060000,6.070000,6.030000,6.060000,5.902341,40668292
2019-10-22,6.070000,6.070000,6.040000,6.070000,5.912082,36311448
2019-10-23,6.080000,6.080000,6.050000,6.050000,5.892601,31953065
2019-10-24,6.070000,6.090000,6.050000,6.060000,5.902341,41772553
2019-10-25,6.070000,6.070000,6.030000,6.060000,5.902341,56708948
2019-10-28,6.060000,6.070000,6.040000,6.070000,5.912082,68466674
2019-10-29,6.050000,6.060000,6.030000,6.030000,5.873122,38255615
2019-10-30,6.030000,6.030000,5.980000,5.980000,5.824423,59737125
2019-10-31,5.950000,5.960000,5.880000,5.880000,5.727025,105338295
2019-11-01,5.850000,5.900000,5.840000,5.890000,5.736764,60434609
2019-11-04,5.910000,5.920000,5.870000,5.890000,5.736764,55173803
2019-11-05,5.890000,5.910000,5.860000,5.900000,5.746504,54681121
2019-11-06,5.890000,5.890000,5.850000,5.850000,5.697805,41801207
2019-11-07,5.850000,5.850000,5.800000,5.820000,5.668585,64844351
2019-11-08,5.830000,5.840000,5.780000,5.790000,5.639366,62707932
2019-11-11,5.770000,5.770000,5.670000,5.670000,5.522488,75264333
2019-11-12,5.670000,5.680000,5.610000,5.630000,5.483529,61171693
2019-11-13,5.610000,5.620000,5.560000,5.570000,5.425089,67345495
2019-11-14,5.570000,5.620000,5.560000,5.600000,5.454309,54305552
2019-11-15,5.600000,5.600000,5.500000,5.500000,5.356911,80373571
2019-11-18,5.510000,5.540000,5.490000,5.520000,5.376390,58983471
2019-11-19,5.500000,5.540000,5.490000,5.540000,5.395870,57197068
2019-11-20,5.520000,5.530000,5.500000,5.520000,5.376390,46279256
2019-11-21,5.520000,5.620000,5.500000,5.610000,5.464049,99407545
2019-11-22,5.620000,5.630000,5.580000,5.610000,5.464049,62575487
2019-11-25,5.600000,5.720000,5.600000,5.710000,5.561447,86356009
2019-11-26,5.700000,5.700000,5.650000,5.660000,5.512748,62604113
2019-11-27,5.670000,5.700000,5.640000,5.660000,5.512748,33188294
2019-11-28,5.670000,5.680000,5.600000,5.620000,5.473788,37354154
2019-11-29,5.620000,5.630000,5.580000,5.590000,5.444569,34877183
2019-12-02,5.570000,5.590000,5.550000,5.560000,5.415349,31282800
2019-12-03,5.570000,5.580000,5.540000,5.580000,5.434829,29182871
2019-12-04,5.560000,5.580000,5.550000,5.580000,5.434829,26814545
2019-12-05,5.610000,5.630000,5.590000,5.630000,5.483529,40544079
2019-12-06,5.630000,5.640000,5.610000,5.640000,5.493268,30154291
2019-12-09,5.640000,5.660000,5.610000,5.650000,5.503008,42943647
2019-12-10,5.640000,5.660000,5.600000,5.650000,5.503008,48289410
2019-12-11,5.660000,5.660000,5.630000,5.650000,5.503008,37683524
2019-12-12,5.650000,5.660000,5.630000,5.630000,5.483529,38523075
2019-12-13,5.660000,5.720000,5.640000,5.690000,5.541967,84648652
2019-12-16,5.710000,5.780000,5.680000,5.770000,5.619886,72787069
2019-12-17,5.770000,5.870000,5.740000,5.850000,5.697805,106313905
2019-12-18,5.850000,5.860000,5.810000,5.820000,5.668585,53227076
2019-12-19,5.810000,5.840000,5.800000,5.820000,5.668585,33502811
2019-12-20,5.830000,5.850000,5.800000,5.800000,5.649106,40194898
2019-12-23,5.800000,5.800000,5.700000,5.710000,5.561447,48299424
2019-12-24,5.710000,5.740000,5.700000,5.730000,5.580926,29824820
2019-12-25,5.740000,5.740000,5.700000,5.720000,5.571187,24126858
2019-12-26,5.710000,5.730000,5.700000,5.730000,5.580926,30654684
2019-12-27,5.730000,5.830000,5.730000,5.780000,5.629626,65523742
2019-12-30,5.780000,5.830000,5.750000,5.820000,5.668585,51029015
